freq,c_dest,purpose,duration,unit,geo
A,OCE_OTH,PER_VFR,N_GE1,NR,LT
A,OCE_OTH,PER_VFR,N_GE1,NR,LU
A,OCE_OTH,PER_VFR,N_GE1,NR,MK
A,OCE_OTH,PER_VFR,N_GE1,NR,MT
A,OCE_OTH,PER_VFR,N_GE1,NR,NL
A,OCE_OTH,PER_VFR,N_GE1,NR,NO
A,OCE_OTH,PER_VFR,N_GE1,NR,PL
A,OCE_OTH,PER_VFR,N_GE1,NR,SE
A,OCE_OTH,PER_VFR,N_GE1,NR,SI
A,OCE_OTH,PER_VFR,N_GE1,NR,UK
A,OCE_OTH,PER_VFR,N_GE4,NR,AT
A,OCE_OTH,PER_VFR,N_GE4,NR,BE
A,OCE_OTH,PER_VFR,N_GE4,NR,CH
A,OCE_OTH,PER_VFR,N_GE4,NR,CZ
A,OCE_OTH,PER_VFR,N_GE4,NR,DE
A,OCE_OTH,PER_VFR,N_GE4,NR,DK
A,OCE_OTH,PER_VFR,N_GE4,NR,EA20
A,OCE_OTH,PER_VFR,N_GE4,NR,EE
A,OCE_OTH,PER_VFR,N_GE4,NR,ES
A,OCE_OTH,PER_VFR,N_GE4,NR,EU27_2020
A,OCE_OTH,PER_VFR,N_GE4,NR,FR
A,OCE_OTH,PER_VFR,N_GE4,NR,HR
A,OCE_OTH,PER_VFR,N_GE4,NR,HU
A,OCE_OTH,PER_VFR,N_GE4,NR,IE
A,OCE_OTH,PER_VFR,N_GE4,NR,LT
A,OCE_OTH,PER_VFR,N_GE4,NR,LU
A,OCE_OTH,PER_VFR,N_GE4,NR,MK
A,OCE_OTH,PER_VFR,N_GE4,NR,MT
A,OCE_OTH,PER_VFR,N_GE4,NR,NL
A,OCE_OTH,PER_VFR,N_GE4,NR,NO
A,OCE_OTH,PER_VFR,N_GE4,NR,PL
A,OCE_OTH,PER_VFR,N_GE4,NR,SE
A,OCE_OTH,PER_VFR,N_GE4,NR,SI
A,OCE_OTH,PER_VFR,N_GE4,NR,UK
A,OCE_OTH,PROF,N1-3,NR,AT
A,OCE_OTH,PROF,N1-3,NR,DK
A,OCE_OTH,PROF,N1-3,NR,EA20
A,OCE_OTH,PROF,N1-3,NR,EL
A,OCE_OTH,PROF,N1-3,NR,ES
A,OCE_OTH,PROF,N1-3,NR,EU27_2020
A,OCE_OTH,PROF,N1-3,NR,IE
A,OCE_OTH,PROF,N1-3,NR,LT
A,OCE_OTH,PROF,N1-3,NR,NL
A,OCE_OTH,PROF,N1-3,NR,SE
A,OCE_OTH,PROF,N_GE1,NR,AT
A,OCE_OTH,PROF,N_GE1,NR,BE
A,OCE_OTH,PROF,N_GE1,NR,BG
A,OCE_OTH,PROF,N_GE1,NR,CH
A,OCE_OTH,PROF,N_GE1,NR,CZ
A,OCE_OTH,PROF,N_GE1,NR,DE
A,OCE_OTH,PROF,N_GE1,NR,DK
A,OCE_OTH,PROF,N_GE1,NR,EA20
A,OCE_OTH,PROF,N_GE1,NR,EE
A,OCE_OTH,PROF,N_GE1,NR,EL
A,OCE_OTH,PROF,N_GE1,NR,ES
A,OCE_OTH,PROF,N_GE1,NR,EU27_2020
A,OCE_OTH,PROF,N_GE1,NR,FI
A,OCE_OTH,PROF,N_GE1,NR,FR
A,OCE_OTH,PROF,N_GE1,NR,HR
A,OCE_OTH,PROF,N_GE1,NR,HU
A,OCE_OTH,PROF,N_GE1,NR,IE
A,OCE_OTH,PROF,N_GE1,NR,IT
A,OCE_OTH,PROF,N_GE1,NR,LT
A,OCE_OTH,PROF,N_GE1,NR,LU
A,OCE_OTH,PROF,N_GE1,NR,MT
A,OCE_OTH,PROF,N_GE1,NR,NL
A,OCE_OTH,PROF,N_GE1,NR,NO
A,OCE_OTH,PROF,N_GE1,NR,PL
A,OCE_OTH,PROF,N_GE1,NR,PT
A,OCE_OTH,PROF,N_GE1,NR,SE
A,OCE_OTH,PROF,N_GE1,NR,SI
A,OCE_OTH,PROF,N_GE1,NR,UK
A,OCE_OTH,PROF,N_GE4,NR,AT
A,OCE_OTH,PROF,N_GE4,NR,BE
A,OCE_OTH,PROF,N_GE4,NR,BG
A,OCE_OTH,PROF,N_GE4,NR,CH
A,OCE_OTH,PROF,N_GE4,NR,CZ
A,OCE_OTH,PROF,N_GE4,NR,DE
A,OCE_OTH,PROF,N_GE4,NR,DK
A,OCE_OTH,PROF,N_GE4,NR,EA20
A,OCE_OTH,PROF,N_GE4,NR,EE
A,OCE_OTH,PROF,N_GE4,NR,EL
A,OCE_OTH,PROF,N_GE4,NR,ES
A,OCE_OTH,PROF,N_GE4,NR,EU27_2020
A,OCE_OTH,PROF,N_GE4,NR,FI
A,OCE_OTH,PROF,N_GE4,NR,FR
A,OCE_OTH,PROF,N_GE4,NR,HR
A,OCE_OTH,PROF,N_GE4,NR,HU
A,OCE_OTH,PROF,N_GE4,NR,IE
A,OCE_OTH,PROF,N_GE4,NR,IT
A,OCE_OTH,PROF,N_GE4,NR,LT
A,OCE_OTH,PROF,N_GE4,NR,LU
A,OCE_OTH,PROF,N_GE4,NR,MT
A,OCE_OTH,PROF,N_GE4,NR,NL
A,OCE_OTH,PROF,N_GE4,NR,NO
A,OCE_OTH,PROF,N_GE4,NR,PL
A,OCE_OTH,PROF,N_GE4,NR,PT
A,OCE_OTH,PROF,N_GE4,NR,SE
A,OCE_OTH,PROF,N_GE4,NR,SI
A,OCE_OTH,PROF,N_GE4,NR,UK
A,OCE_OTH,TOTAL,N1-3,NR,AT
A,OCE_OTH,TOTAL,N1-3,NR,BE
A,OCE_OTH,TOTAL,N1-3,NR,DE
A,OCE_OTH,TOTAL,N1-3,NR,DK
A,OCE_OTH,TOTAL,N1-3,NR,EA20
A,OCE_OTH,TOTAL,N1-3,NR,EE
A,OCE_OTH,TOTAL,N1-3,NR,EL
A,OCE_OTH,TOTAL,N1-3,NR,ES
A,OCE_OTH,TOTAL,N1-3,NR,EU27_2020
A,OCE_OTH,TOTAL,N1-3,NR,FR
A,OCE_OTH,TOTAL,N1-3,NR,HR
A,OCE_OTH,TOTAL,N1-3,NR,IE
A,OCE_OTH,TOTAL,N1-3,NR,LT
A,OCE_OTH,TOTAL,N1-3,NR,LU
A,OCE_OTH,TOTAL,N1-3,NR,NL
A,OCE_OTH,TOTAL,N1-3,NR,NO
A,OCE_OTH,TOTAL,N1-3,NR,PL
A,OCE_OTH,TOTAL,N1-3,NR,SE
A,OCE_OTH,TOTAL,N1-3,NR,UK
A,OCE_OTH,TOTAL,N_GE1,NR,AT
A,OCE_OTH,TOTAL,N_GE1,NR,BE
A,OCE_OTH,TOTAL,N_GE1,NR,BG
A,OCE_OTH,TOTAL,N_GE1,NR,CH
A,OCE_OTH,TOTAL,N_GE1,NR,CY
A,OCE_OTH,TOTAL,N_GE1,NR,CZ
A,OCE_OTH,TOTAL,N_GE1,NR,DE
A,OCE_OTH,TOTAL,N_GE1,NR,DK
A,OCE_OTH,TOTAL,N_GE1,NR,EA20
A,OCE_OTH,TOTAL,N_GE1,NR,EE
A,OCE_OTH,TOTAL,N_GE1,NR,EL
A,OCE_OTH,TOTAL,N_GE1,NR,ES
A,OCE_OTH,TOTAL,N_GE1,NR,EU27_2020
A,OCE_OTH,TOTAL,N_GE1,NR,FI
A,OCE_OTH,TOTAL,N_GE1,NR,FR
A,OCE_OTH,TOTAL,N_GE1,NR,HR
A,OCE_OTH,TOTAL,N_GE1,NR,HU
A,OCE_OTH,TOTAL,N_GE1,NR,IE
A,OCE_OTH,TOTAL,N_GE1,NR,IT
A,OCE_OTH,TOTAL,N_GE1,NR,LT
A,OCE_OTH,TOTAL,N_GE1,NR,LU
A,OCE_OTH,TOTAL,N_GE1,NR,LV
A,OCE_OTH,TOTAL,N_GE1,NR,MK
A,OCE_OTH,TOTAL,N_GE1,NR,MT
A,OCE_OTH,TOTAL,N_GE1,NR,NL
A,OCE_OTH,TOTAL,N_GE1,NR,NO
A,OCE_OTH,TOTAL,N_GE1,NR,PL
A,OCE_OTH,TOTAL,N_GE1,NR,PT
A,OCE_OTH,TOTAL,N_GE1,NR,SE
A,OCE_OTH,TOTAL,N_GE1,NR,SI
A,OCE_OTH,TOTAL,N_GE1,NR,SK
A,OCE_OTH,TOTAL,N_GE1,NR,UK
A,OCE_OTH,TOTAL,N_GE4,NR,AT
A,OCE_OTH,TOTAL,N_GE4,NR,BE
A,OCE_OTH,TOTAL,N_GE4,NR,BG
A,OCE_OTH,TOTAL,N_GE4,NR,CH
A,OCE_OTH,TOTAL,N_GE4,NR,CY
A,OCE_OTH,TOTAL,N_GE4,NR,CZ
A,OCE_OTH,TOTAL,N_GE4,NR,DE
A,OCE_OTH,TOTAL,N_GE4,NR,DK
A,OCE_OTH,TOTAL,N_GE4,NR,EA20
A,OCE_OTH,TOTAL,N_GE4,NR,EE
A,OCE_OTH,TOTAL,N_GE4,NR,EL
A,OCE_OTH,TOTAL,N_GE4,NR,ES
A,OCE_OTH,TOTAL,N_GE4,NR,EU27_2020
A,OCE_OTH,TOTAL,N_GE4,NR,FI
A,OCE_OTH,TOTAL,N_GE4,NR,FR
A,OCE_OTH,TOTAL,N_GE4,NR,HR
A,OCE_OTH,TOTAL,N_GE4,NR,HU
A,OCE_OTH,TOTAL,N_GE4,NR,IE
A,OCE_OTH,TOTAL,N_GE4,NR,IT
A,OCE_OTH,TOTAL,N_GE4,NR,LT
A,OCE_OTH,TOTAL,N_GE4,NR,LU
A,OCE_OTH,TOTAL,N_GE4,NR,LV
A,OCE_OTH,TOTAL,N_GE4,NR,MK
A,OCE_OTH,TOTAL,N_GE4,NR,MT
A,OCE_OTH,TOTAL,N_GE4,NR,NL
A,OCE_OTH,TOTAL,N_GE4,NR,NO
A,OCE_OTH,TOTAL,N_GE4,NR,PL
A,OCE_OTH,TOTAL,N_GE4,NR,PT
A,OCE_OTH,TOTAL,N_GE4,NR,SE
A,OCE_OTH,TOTAL,N_GE4,NR,SI
A,OCE_OTH,TOTAL,N_GE4,NR,SK
A,OCE_OTH,TOTAL,N_GE4,NR,UK
A,PL,PER,N1-3,NR,AT
A,PL,PER,N1-3,NR,BE
A,PL,PER,N1-3,NR,BG
A,PL,PER,N1-3,NR,CH
A,PL,PER,N1-3,NR,CY
A,PL,PER,N1-3,NR,CZ
A,PL,PER,N1-3,NR,DE
A,PL,PER,N1-3,NR,DK
A,PL,PER,N1-3,NR,EA20
A,PL,PER,N1-3,NR,EE
A,PL,PER,N1-3,NR,EL
A,PL,PER,N1-3,NR,ES
A,PL,PER,N1-3,NR,EU27_2020
A,PL,PER,N1-3,NR,FI
A,PL,PER,N1-3,NR,FR
A,PL,PER,N1-3,NR,HR
A,PL,PER,N1-3,NR,HU
A,PL,PER,N1-3,NR,IE
A,PL,PER,N1-3,NR,IT
A,PL,PER,N1-3,NR,LT
A,PL,PER,N1-3,NR,LU
A,PL,PER,N1-3,NR,LV
A,PL,PER,N1-3,NR,MK
A,PL,PER,N1-3,NR,MT
A,PL,PER,N1-3,NR,NL
A,PL,PER,N1-3,NR,NO
A,PL,PER,N1-3,NR,PL
A,PL,PER,N1-3,NR,PT
A,PL,PER,N1-3,NR,RO
A,PL,PER,N1-3,NR,RS
A,PL,PER,N1-3,NR,SE
A,PL,PER,N1-3,NR,SI
A,PL,PER,N1-3,NR,SK
A,PL,PER,N1-3,NR,UK
A,PL,PER,N_GE1,NR,AT
A,PL,PER,N_GE1,NR,BE
A,PL,PER,N_GE1,NR,BG
A,PL,PER,N_GE1,NR,CH
A,PL,PER,N_GE1,NR,CY
A,PL,PER,N_GE1,NR,CZ
A,PL,PER,N_GE1,NR,DE
A,PL,PER,N_GE1,NR,DK
A,PL,PER,N_GE1,NR,EA20
A,PL,PER,N_GE1,NR,EE
A,PL,PER,N_GE1,NR,EL
A,PL,PER,N_GE1,NR,ES
A,PL,PER,N_GE1,NR,EU27_2020
A,PL,PER,N_GE1,NR,FI
A,PL,PER,N_GE1,NR,FR
A,PL,PER,N_GE1,NR,HR
A,PL,PER,N_GE1,NR,HU
A,PL,PER,N_GE1,NR,IE
A,PL,PER,N_GE1,NR,IT
A,PL,PER,N_GE1,NR,LT
A,PL,PER,N_GE1,NR,LU
A,PL,PER,N_GE1,NR,LV
A,PL,PER,N_GE1,NR,ME
A,PL,PER,N_GE1,NR,MK
A,PL,PER,N_GE1,NR,MT
A,PL,PER,N_GE1,NR,NL
A,PL,PER,N_GE1,NR,NO
A,PL,PER,N_GE1,NR,PL
A,PL,PER,N_GE1,NR,PT
A,PL,PER,N_GE1,NR,RO
A,PL,PER,N_GE1,NR,RS
A,PL,PER,N_GE1,NR,SE
A,PL,PER,N_GE1,NR,SI
A,PL,PER,N_GE1,NR,SK
A,PL,PER,N_GE1,NR,UK
A,PL,PER,N_GE4,NR,AT
A,PL,PER,N_GE4,NR,BE
A,PL,PER,N_GE4,NR,BG
A,PL,PER,N_GE4,NR,CH
A,PL,PER,N_GE4,NR,CY
A,PL,PER,N_GE4,NR,CZ
A,PL,PER,N_GE4,NR,DE
A,PL,PER,N_GE4,NR,DK
A,PL,PER,N_GE4,NR,EA20
A,PL,PER,N_GE4,NR,EE
A,PL,PER,N_GE4,NR,EL
A,PL,PER,N_GE4,NR,ES
A,PL,PER,N_GE4,NR,EU27_2020
A,PL,PER,N_GE4,NR,FI
A,PL,PER,N_GE4,NR,FR
A,PL,PER,N_GE4,NR,HR
A,PL,PER,N_GE4,NR,HU
A,PL,PER,N_GE4,NR,IE
A,PL,PER,N_GE4,NR,IT
A,PL,PER,N_GE4,NR,LT
A,PL,PER,N_GE4,NR,LU
A,PL,PER,N_GE4,NR,LV
A,PL,PER,N_GE4,NR,ME
A,PL,PER,N_GE4,NR,MK
A,PL,PER,N_GE4,NR,MT
A,PL,PER,N_GE4,NR,NL
A,PL,PER,N_GE4,NR,NO
A,PL,PER,N_GE4,NR,PL
A,PL,PER,N_GE4,NR,PT
A,PL,PER,N_GE4,NR,RO
A,PL,PER,N_GE4,NR,SE
A,PL,PER,N_GE4,NR,SI
A,PL,PER,N_GE4,NR,SK
A,PL,PER,N_GE4,NR,UK
A,PL,PER_VFR,N1-3,NR,AT
A,PL,PER_VFR,N1-3,NR,BE
A,PL,PER_VFR,N1-3,NR,CH
A,PL,PER_VFR,N1-3,NR,CY
A,PL,PER_VFR,N1-3,NR,CZ
A,PL,PER_VFR,N1-3,NR,DE
A,PL,PER_VFR,N1-3,NR,DK
A,PL,PER_VFR,N1-3,NR,EA20
A,PL,PER_VFR,N1-3,NR,EE
A,PL,PER_VFR,N1-3,NR,ES
A,PL,PER_VFR,N1-3,NR,EU27_2020
A,PL,PER_VFR,N1-3,NR,FI
A,PL,PER_VFR,N1-3,NR,FR
A,PL,PER_VFR,N1-3,NR,HR
A,PL,PER_VFR,N1-3,NR,HU
A,PL,PER_VFR,N1-3,NR,IE
A,PL,PER_VFR,N1-3,NR,IT
A,PL,PER_VFR,N1-3,NR,LT
A,PL,PER_VFR,N1-3,NR,LU
A,PL,PER_VFR,N1-3,NR,LV
A,PL,PER_VFR,N1-3,NR,MT
A,PL,PER_VFR,N1-3,NR,NL
A,PL,PER_VFR,N1-3,NR,NO
A,PL,PER_VFR,N1-3,NR,PL
A,PL,PER_VFR,N1-3,NR,PT
A,PL,PER_VFR,N1-3,NR,SE
A,PL,PER_VFR,N1-3,NR,SK
A,PL,PER_VFR,N1-3,NR,UK
A,PL,PER_VFR,N_GE1,NR,AT
A,PL,PER_VFR,N_GE1,NR,BE
A,PL,PER_VFR,N_GE1,NR,BG
A,PL,PER_VFR,N_GE1,NR,CH
A,PL,PER_VFR,N_GE1,NR,CY
A,PL,PER_VFR,N_GE1,NR,CZ
A,PL,PER_VFR,N_GE1,NR,DE
A,PL,PER_VFR,N_GE1,NR,DK
A,PL,PER_VFR,N_GE1,NR,EA20
A,PL,PER_VFR,N_GE1,NR,EE
A,PL,PER_VFR,N_GE1,NR,EL
A,PL,PER_VFR,N_GE1,NR,ES
A,PL,PER_VFR,N_GE1,NR,EU27_2020
A,PL,PER_VFR,N_GE1,NR,FI
A,PL,PER_VFR,N_GE1,NR,FR
A,PL,PER_VFR,N_GE1,NR,HR
A,PL,PER_VFR,N_GE1,NR,HU
A,PL,PER_VFR,N_GE1,NR,IE
A,PL,PER_VFR,N_GE1,NR,IT
A,PL,PER_VFR,N_GE1,NR,LT
A,PL,PER_VFR,N_GE1,NR,LU
A,PL,PER_VFR,N_GE1,NR,LV
A,PL,PER_VFR,N_GE1,NR,MK
A,PL,PER_VFR,N_GE1,NR,MT
A,PL,PER_VFR,N_GE1,NR,NL
A,PL,PER_VFR,N_GE1,NR,NO
A,PL,PER_VFR,N_GE1,NR,PL
A,PL,PER_VFR,N_GE1,NR,PT
A,PL,PER_VFR,N_GE1,NR,SE
A,PL,PER_VFR,N_GE1,NR,SI
A,PL,PER_VFR,N_GE1,NR,SK
A,PL,PER_VFR,N_GE1,NR,UK
A,PL,PER_VFR,N_GE4,NR,AT
A,PL,PER_VFR,N_GE4,NR,BE
A,PL,PER_VFR,N_GE4,NR,BG
A,PL,PER_VFR,N_GE4,NR,CH
A,PL,PER_VFR,N_GE4,NR,CY
A,PL,PER_VFR,N_GE4,NR,CZ
A,PL,PER_VFR,N_GE4,NR,DE
A,PL,PER_VFR,N_GE4,NR,DK
A,PL,PER_VFR,N_GE4,NR,EA20
A,PL,PER_VFR,N_GE4,NR,EE
A,PL,PER_VFR,N_GE4,NR,EL
A,PL,PER_VFR,N_GE4,NR,ES
A,PL,PER_VFR,N_GE4,NR,EU27_2020
A,PL,PER_VFR,N_GE4,NR,FI
A,PL,PER_VFR,N_GE4,NR,FR
A,PL,PER_VFR,N_GE4,NR,HR
A,PL,PER_VFR,N_GE4,NR,HU
A,PL,PER_VFR,N_GE4,NR,IE
A,PL,PER_VFR,N_GE4,NR,IT
A,PL,PER_VFR,N_GE4,NR,LT
A,PL,PER_VFR,N_GE4,NR,LU
A,PL,PER_VFR,N_GE4,NR,LV
A,PL,PER_VFR,N_GE4,NR,MK
A,PL,PER_VFR,N_GE4,NR,MT
A,PL,PER_VFR,N_GE4,NR,NL
A,PL,PER_VFR,N_GE4,NR,NO
A,PL,PER_VFR,N_GE4,NR,PL
A,PL,PER_VFR,N_GE4,NR,PT
A,PL,PER_VFR,N_GE4,NR,SE
A,PL,PER_VFR,N_GE4,NR,SI
A,PL,PER_VFR,N_GE4,NR,SK
A,PL,PER_VFR,N_GE4,NR,UK
A,PL,PROF,N1-3,NR,AT
A,PL,PROF,N1-3,NR,BE
A,PL,PROF,N1-3,NR,BG
A,PL,PROF,N1-3,NR,CH
A,PL,PROF,N1-3,NR,CY
A,PL,PROF,N1-3,NR,CZ
A,PL,PROF,N1-3,NR,DE
A,PL,PROF,N1-3,NR,DK
A,PL,PROF,N1-3,NR,EA20
A,PL,PROF,N1-3,NR,EE
A,PL,PROF,N1-3,NR,EL
A,PL,PROF,N1-3,NR,ES
A,PL,PROF,N1-3,NR,EU27_2020
A,PL,PROF,N1-3,NR,FI
A,PL,PROF,N1-3,NR,FR
A,PL,PROF,N1-3,NR,HR
A,PL,PROF,N1-3,NR,HU
A,PL,PROF,N1-3,NR,IE
A,PL,PROF,N1-3,NR,IT
A,PL,PROF,N1-3,NR,LT
A,PL,PROF,N1-3,NR,LU
A,PL,PROF,N1-3,NR,LV
A,PL,PROF,N1-3,NR,ME
A,PL,PROF,N1-3,NR,MT
A,PL,PROF,N1-3,NR,NL
A,PL,PROF,N1-3,NR,NO
A,PL,PROF,N1-3,NR,PL
A,PL,PROF,N1-3,NR,PT
A,PL,PROF,N1-3,NR,SE
A,PL,PROF,N1-3,NR,SI
A,PL,PROF,N1-3,NR,SK
A,PL,PROF,N1-3,NR,UK
A,PL,PROF,N_GE1,NR,AT
A,PL,PROF,N_GE1,NR,BE
A,PL,PROF,N_GE1,NR,BG
A,PL,PROF,N_GE1,NR,CH
A,PL,PROF,N_GE1,NR,CY
A,PL,PROF,N_GE1,NR,CZ
A,PL,PROF,N_GE1,NR,DE
A,PL,PROF,N_GE1,NR,DK
A,PL,PROF,N_GE1,NR,EA20
A,PL,PROF,N_GE1,NR,EE
A,PL,PROF,N_GE1,NR,EL
A,PL,PROF,N_GE1,NR,ES
A,PL,PROF,N_GE1,NR,EU27_2020
A,PL,PROF,N_GE1,NR,FI
A,PL,PROF,N_GE1,NR,FR
A,PL,PROF,N_GE1,NR,HR
A,PL,PROF,N_GE1,NR,HU
A,PL,PROF,N_GE1,NR,IE
A,PL,PROF,N_GE1,NR,IT
A,PL,PROF,N_GE1,NR,LT
A,PL,PROF,N_GE1,NR,LU
A,PL,PROF,N_GE1,NR,LV
A,PL,PROF,N_GE1,NR,ME
A,PL,PROF,N_GE1,NR,MT
A,PL,PROF,N_GE1,NR,NL
A,PL,PROF,N_GE1,NR,NO
A,PL,PROF,N_GE1,NR,PL
A,PL,PROF,N_GE1,NR,PT
A,PL,PROF,N_GE1,NR,SE
A,PL,PROF,N_GE1,NR,SI
A,PL,PROF,N_GE1,NR,SK
A,PL,PROF,N_GE1,NR,UK
A,PL,PROF,N_GE4,NR,AT
A,PL,PROF,N_GE4,NR,BE
A,PL,PROF,N_GE4,NR,BG
A,PL,PROF,N_GE4,NR,CH
A,PL,PROF,N_GE4,NR,CY
A,PL,PROF,N_GE4,NR,CZ
A,PL,PROF,N_GE4,NR,DE
A,PL,PROF,N_GE4,NR,DK
A,PL,PROF,N_GE4,NR,EA20
A,PL,PROF,N_GE4,NR,EE
A,PL,PROF,N_GE4,NR,EL
A,PL,PROF,N_GE4,NR,ES
A,PL,PROF,N_GE4,NR,EU27_2020
A,PL,PROF,N_GE4,NR,FI
A,PL,PROF,N_GE4,NR,FR
A,PL,PROF,N_GE4,NR,HR
A,PL,PROF,N_GE4,NR,HU
A,PL,PROF,N_GE4,NR,IE
A,PL,PROF,N_GE4,NR,IT
A,PL,PROF,N_GE4,NR,LT
A,PL,PROF,N_GE4,NR,LU
A,PL,PROF,N_GE4,NR,LV
A,PL,PROF,N_GE4,NR,MT
A,PL,PROF,N_GE4,NR,NL
A,PL,PROF,N_GE4,NR,NO
A,PL,PROF,N_GE4,NR,PL
A,PL,PROF,N_GE4,NR,PT
A,PL,PROF,N_GE4,NR,SE
A,PL,PROF,N_GE4,NR,SI
A,PL,PROF,N_GE4,NR,SK
A,PL,PROF,N_GE4,NR,UK
A,PL,TOTAL,N1-3,NR,AT
A,PL,TOTAL,N1-3,NR,BE
A,PL,TOTAL,N1-3,NR,BG
A,PL,TOTAL,N1-3,NR,CH
A,PL,TOTAL,N1-3,NR,CY
A,PL,TOTAL,N1-3,NR,CZ
A,PL,TOTAL,N1-3,NR,DE
A,PL,TOTAL,N1-3,NR,DK
A,PL,TOTAL,N1-3,NR,EA20
A,PL,TOTAL,N1-3,NR,EE
A,PL,TOTAL,N1-3,NR,EL
A,PL,TOTAL,N1-3,NR,ES
A,PL,TOTAL,N1-3,NR,EU27_2020
A,PL,TOTAL,N1-3,NR,FI
A,PL,TOTAL,N1-3,NR,FR
A,PL,TOTAL,N1-3,NR,HR
A,PL,TOTAL,N1-3,NR,HU
A,PL,TOTAL,N1-3,NR,IE
A,PL,TOTAL,N1-3,NR,IT
A,PL,TOTAL,N1-3,NR,LT
A,PL,TOTAL,N1-3,NR,LU
A,PL,TOTAL,N1-3,NR,LV
A,PL,TOTAL,N1-3,NR,ME
A,PL,TOTAL,N1-3,NR,MK
A,PL,TOTAL,N1-3,NR,MT
A,PL,TOTAL,N1-3,NR,NL
A,PL,TOTAL,N1-3,NR,NO
A,PL,TOTAL,N1-3,NR,PL
A,PL,TOTAL,N1-3,NR,PT
A,PL,TOTAL,N1-3,NR,RO
A,PL,TOTAL,N1-3,NR,RS
A,PL,TOTAL,N1-3,NR,SE
A,PL,TOTAL,N1-3,NR,SI
A,PL,TOTAL,N1-3,NR,SK
A,PL,TOTAL,N1-3,NR,UK
A,PL,TOTAL,N_GE1,NR,AT
A,PL,TOTAL,N_GE1,NR,BE
A,PL,TOTAL,N_GE1,NR,BG
A,PL,TOTAL,N_GE1,NR,CH
A,PL,TOTAL,N_GE1,NR,CY
A,PL,TOTAL,N_GE1,NR,CZ
A,PL,TOTAL,N_GE1,NR,DE
A,PL,TOTAL,N_GE1,NR,DK
A,PL,TOTAL,N_GE1,NR,EA20
A,PL,TOTAL,N_GE1,NR,EE
A,PL,TOTAL,N_GE1,NR,EL
A,PL,TOTAL,N_GE1,NR,ES
A,PL,TOTAL,N_GE1,NR,EU27_2020
A,PL,TOTAL,N_GE1,NR,FI
A,PL,TOTAL,N_GE1,NR,FR
A,PL,TOTAL,N_GE1,NR,HR
A,PL,TOTAL,N_GE1,NR,HU
A,PL,TOTAL,N_GE1,NR,IE
A,PL,TOTAL,N_GE1,NR,IT
A,PL,TOTAL,N_GE1,NR,LT
A,PL,TOTAL,N_GE1,NR,LU
A,PL,TOTAL,N_GE1,NR,LV
A,PL,TOTAL,N_GE1,NR,ME
A,PL,TOTAL,N_GE1,NR,MK
A,PL,TOTAL,N_GE1,NR,MT
A,PL,TOTAL,N_GE1,NR,NL
A,PL,TOTAL,N_GE1,NR,NO
A,PL,TOTAL,N_GE1,NR,PL
A,PL,TOTAL,N_GE1,NR,PT
A,PL,TOTAL,N_GE1,NR,RO
A,PL,TOTAL,N_GE1,NR,RS
A,PL,TOTAL,N_GE1,NR,SE
A,PL,TOTAL,N_GE1,NR,SI
A,PL,TOTAL,N_GE1,NR,SK
A,PL,TOTAL,N_GE1,NR,UK
A,PL,TOTAL,N_GE4,NR,AT
A,PL,TOTAL,N_GE4,NR,BE
A,PL,TOTAL,N_GE4,NR,BG
A,PL,TOTAL,N_GE4,NR,CH
A,PL,TOTAL,N_GE4,NR,CY
A,PL,TOTAL,N_GE4,NR,CZ
A,PL,TOTAL,N_GE4,NR,DE
A,PL,TOTAL,N_GE4,NR,DK
A,PL,TOTAL,N_GE4,NR,EA20
A,PL,TOTAL,N_GE4,NR,EE
A,PL,TOTAL,N_GE4,NR,EL
A,PL,TOTAL,N_GE4,NR,ES
A,PL,TOTAL,N_GE4,NR,EU27_2020
A,PL,TOTAL,N_GE4,NR,FI
A,PL,TOTAL,N_GE4,NR,FR
A,PL,TOTAL,N_GE4,NR,HR
A,PL,TOTAL,N_GE4,NR,HU
A,PL,TOTAL,N_GE4,NR,IE
A,PL,TOTAL,N_GE4,NR,IT
A,PL,TOTAL,N_GE4,NR,LT
A,PL,TOTAL,N_GE4,NR,LU
A,PL,TOTAL,N_GE4,NR,LV
A,PL,TOTAL,N_GE4,NR,ME
A,PL,TOTAL,N_GE4,NR,MK
A,PL,TOTAL,N_GE4,NR,MT
A,PL,TOTAL,N_GE4,NR,NL
A,PL,TOTAL,N_GE4,NR,NO
A,PL,TOTAL,N_GE4,NR,PL
A,PL,TOTAL,N_GE4,NR,PT
A,PL,TOTAL,N_GE4,NR,RO
A,PL,TOTAL,N_GE4,NR,SE
A,PL,TOTAL,N_GE4,NR,SI
A,PL,TOTAL,N_GE4,NR,SK
A,PL,TOTAL,N_GE4,NR,UK
A,PT,PER,N1-3,NR,AT
A,PT,PER,N1-3,NR,BE
A,PT,PER,N1-3,NR,BG
A,PT,PER,N1-3,NR,CH
A,PT,PER,N1-3,NR,CY
A,PT,PER,N1-3,NR,CZ
A,PT,PER,N1-3,NR,DE
A,PT,PER,N1-3,NR,DK
A,PT,PER,N1-3,NR,EA20
A,PT,PER,N1-3,NR,EE
A,PT,PER,N1-3,NR,EL
A,PT,PER,N1-3,NR,ES
A,PT,PER,N1-3,NR,EU27_2020
A,PT,PER,N1-3,NR,FI
A,PT,PER,N1-3,NR,FR
A,PT,PER,N1-3,NR,HR
A,PT,PER,N1-3,NR,HU
